"gene","spearman_correlation","p_value","cancer_type"
"RTN4",0.499379238008815,6.20494778753145e-13,"PAAD"
"EHD3",0.498889677398409,6.58761522278147e-13,"PAAD"
"SERPINH1",0.498599857517048,6.8248777491418e-13,"PAAD"
"LYVE1",0.497409246112539,7.88989205925907e-13,"PAAD"
"ETS1",0.497299584535808,7.99575083384809e-13,"PAAD"
"LGALS1",0.496829606349818,8.46530150751905e-13,"PAAD"
"LRRC17",0.496575034832407,8.73073602807866e-13,"PAAD"
"ITPRIP",0.49642229192196,8.89386619580776e-13,"PAAD"
"EFEMP2",0.496257799556863,9.07286199843825e-13,"PAAD"
"PARVA",0.495828944462147,9.55617376873864e-13,"PAAD"
"PYGO1",0.495638994945309,9.77816496236303e-13,"PAAD"
"HSPB7",0.495308051972675,1.01769786678252e-12,"PAAD"
"SYDE1",0.495123977183162,1.04056085565249e-12,"PAAD"
"GNB4",0.495026065061081,1.05292485874702e-12,"PAAD"
"MME",0.494971234272715,1.05991102033231e-12,"PAAD"
"PAPPA",0.494554128632649,1.11455268531107e-12,"PAAD"
"SZRD1",0.494082192204217,1.17968482123831e-12,"PAAD"
"ABL1",0.493776706383323,1.22380388352353e-12,"PAAD"
"GUCA1A",0.493562002839029,1.25576831795016e-12,"PAAD"
"SPATA21",0.492805418132277,1.37501185148817e-12,"PAAD"
"COL5A2",0.492676174131129,1.39645443521995e-12,"PAAD"
"HHIPL1",0.492588053221256,1.41126052971834e-12,"PAAD"
"HEG1",0.492541055402657,1.41921944615615e-12,"PAAD"
"ZEB1",0.492521472978241,1.42254853391808e-12,"PAAD"
"USP31",0.492392228977094,1.44471182936996e-12,"PAAD"
"COLEC12",0.492057369519575,1.50370916877944e-12,"PAAD"
"LOXL2",0.492033870610276,1.50793621474462e-12,"PAAD"
"PHLDB2",0.491659846303925,1.57679357384282e-12,"PAAD"
"PRPH2",0.491315195634199,1.64294475719611e-12,"PAAD"
"SYNC",0.49127994727025,1.64986044909203e-12,"PAAD"
"PLOD2",0.491248615391184,1.65603149732791e-12,"PAAD"
"HIVEP2",0.490715973447062,1.76443986474391e-12,"PAAD"
"PI15",0.490592604173239,1.79051689765909e-12,"PAAD"
"CNTNAP1",0.489924843500645,1.93830242174766e-12,"PAAD"
"FILIP1",0.489772100590198,1.97373817077252e-12,"PAAD"
"PTHLH",0.488745981550786,2.22866819252665e-12,"PAAD"
"KCNMB4",0.487484873418379,2.58608456120105e-12,"PAAD"
"OSMR",0.487338005235257,2.63116774824743e-12,"PAAD"
"ADA",0.487326255780607,2.6348072386795e-12,"PAAD"
"FAT3",0.486633037956271,2.85842453043621e-12,"PAAD"
"MYBL1",0.486441130196992,2.92352330294977e-12,"PAAD"
"SPARC",0.486372591711535,2.94712041985206e-12,"PAAD"
"TPRN",-0.486274679589454,2.98115212501825e-12,"PAAD"
"GPR161",0.485977026738327,3.08697164901929e-12,"PAAD"
"COL4A1",0.485787077221489,3.15640075420043e-12,"PAAD"
"PLEKHG2",0.485742037645332,3.17308468116979e-12,"PAAD"
"ST6GAL2",0.485579503522677,3.23400791007779e-12,"PAAD"
"RBMS1",0.485542296916286,3.24811334063678e-12,"PAAD"
"NRP2",0.485340597944798,3.32562690913271e-12,"PAAD"
"ARSB",0.483954162296127,3.90927577710223e-12,"PAAD"
"TGFB1I1",0.483399979685147,4.16943702037646e-12,"PAAD"
"CILP",0.483010289439263,4.36237610658198e-12,"PAAD"
"WWC3",0.481999836339384,4.9039751100767e-12,"PAAD"
"FZD7",0.481950880278344,4.93181175726411e-12,"PAAD"
"LDLRAD3",0.481899965974861,4.96092477518436e-12,"PAAD"
"SGCD",0.48188625827777,4.96879139209715e-12,"PAAD"
"TMEFF1",0.481670851609191,5.0940135922034e-12,"PAAD"
"MEDAG",0.48125962069645,5.34164675038485e-12,"PAAD"
"HLX",0.481210664635409,5.37189492627624e-12,"PAAD"
"NRIP3",0.481061838209845,5.46487521935531e-12,"PAAD"
