"gene","spearman_correlation","p_value","cancer_type"
"MST1R",0.618021408506132,1.49013376823621e-61,"THCA"
"ALOX5AP",0.617707517482741,1.78278639853744e-61,"THCA"
"PSTPIP2",0.617099746469734,2.52134812686471e-61,"THCA"
"MCUB",0.616827545100043,2.94405076410277e-61,"THCA"
"TRIM22",0.616697088552928,3.17089921316371e-61,"THCA"
"LTBP1",0.61665796441638,3.24225719763198e-61,"THCA"
"COL8A1",0.616615633383393,3.32126226450388e-61,"THCA"
"BCAT1",0.616610309935305,3.33133220253985e-61,"THCA"
"KIF23",0.61643822787242,3.67370925409408e-61,"THCA"
"ARPC2",0.616185460295146,4.24096921273601e-61,"THCA"
"CSF2",0.615874823024642,5.05853703761428e-61,"THCA"
"FAAH",-0.61547141273417,6.35802407417299e-61,"THCA"
"CXCL16",0.6153600051519,6.77203491726762e-61,"THCA"
"NCF2",0.615155661710845,7.60225161227257e-61,"THCA"
"MYO1G",0.615137510677004,7.68071368585994e-61,"THCA"
"SSU72",-0.614822785860539,9.17649501391777e-61,"THCA"
"IQGAP3",0.614619596902202,1.02924801267729e-60,"THCA"
"FUT2",0.614133238988353,1.35418644235255e-60,"THCA"
"USP6NL",0.614016764509711,1.44605247626554e-60,"THCA"
"BCL9L",0.61371691969272,1.71203399062017e-60,"THCA"
"CCDC88C",0.613705759693114,1.72282072533075e-60,"THCA"
"NT5C3B",-0.613166423850103,2.33310111802931e-60,"THCA"
"STAT4",0.612765882484947,2.9212728907498e-60,"THCA"
"ZNF217",0.611645457007297,5.46955851345328e-60,"THCA"
"PIP4K2A",0.611489409426605,5.96762593610129e-60,"THCA"
"PTPRE",0.611275701847949,6.72360363980919e-60,"THCA"
"SLC25A42",-0.610774720486342,8.88955275883205e-60,"THCA"
"GLS",0.61072533428119,9.13742032728802e-60,"THCA"
"LCP1",0.610653756352685,9.50890399247083e-60,"THCA"
"BIRC3",0.610321970847168,1.14365570064829e-59,"THCA"
"CCL20",0.609907148400953,1.44009056278506e-59,"THCA"
"AKNA",0.609887500517693,1.45588497395417e-59,"THCA"
"SUCLG1",-0.60976480465996,1.55848452115234e-59,"THCA"
"SVIL",0.609597725355519,1.70984051007615e-59,"THCA"
"STEAP1B",0.609410448368911,1.89690808672778e-59,"THCA"
"TMEM92",0.609006736775533,2.3721689977489e-59,"THCA"
"PARP4",0.608973983998249,2.41555587616777e-59,"THCA"
"MXRA5",0.60883025089988,2.61546883924351e-59,"THCA"
"STK38",0.608746999868339,2.73868992996746e-59,"THCA"
"CORO1C",0.608351653675413,3.40727458439507e-59,"THCA"
"DAPP1",0.607912052311636,4.34244060157282e-59,"THCA"
"HRH1",0.607569235082371,5.24514235977832e-59,"THCA"
"RASGEF1B",0.60754171991093,5.32520462356187e-59,"THCA"
"SPOCK2",0.607454941293306,5.58574752827795e-59,"THCA"
"CCL17",0.607207831399771,6.39910884049776e-59,"THCA"
"ANLN",0.607043496480259,7.00410784378817e-59,"THCA"
"SLPI",0.606162305476915,1.13589466120434e-58,"THCA"
"CD70",0.606090383335558,1.18153856348132e-58,"THCA"
"GPA33",0.606080399807436,1.18801678459745e-58,"THCA"
"MYH9",0.606047177894776,1.20982934263434e-58,"THCA"
"FUT3",0.605974552552197,1.25890848662239e-58,"THCA"
"DSC3",0.60546741354325,1.66136864426596e-58,"THCA"
"TPM3",0.605020522068985,2.12053976428384e-58,"THCA"
"MILR1",0.604588040015302,2.68441617944732e-58,"THCA"
"LOXL1",0.604316159335254,3.11276006915649e-58,"THCA"
"SMURF2",0.604094755205147,3.51122567763704e-58,"THCA"
"OSBPL10",0.603824606249176,4.06662068008745e-58,"THCA"
"TMEM63B",0.603200736616049,5.70531543732212e-58,"THCA"
"NAMPT",0.602520297329748,8.24687579791886e-58,"THCA"
