"gene","spearman_correlation","p_value","cancer_type"
"COL12A1",0.494096562138031,2.403116306021e-12,"LAML"
"TRPC6",0.493920168608993,2.45320654094899e-12,"LAML"
"FST",0.493570311989562,2.55557572236407e-12,"LAML"
"IGF1",0.492428713427738,2.91932869675242e-12,"LAML"
"ITGA8",0.491889865887501,3.10805194015726e-12,"LAML"
"CX3CL1",0.491350486948842,3.30881731350095e-12,"LAML"
"SMOC1",0.488778867782784,4.45276502424479e-12,"LAML"
"NCAM2",0.487271765782684,5.29306344359176e-12,"LAML"
"TEAD1",0.487054949626521,5.42597518730348e-12,"LAML"
"SDC1",0.486764126139937,5.60935681343201e-12,"LAML"
"NOVA2",0.486718000744721,5.63898953757848e-12,"LAML"
"PLEKHH2",0.48621169682332,5.97442227226808e-12,"LAML"
"COL14A1",0.484826370860718,6.99437086491466e-12,"LAML"
"RND3",0.483118840576438,8.48595667224615e-12,"LAML"
"ADGRL2",0.482585338534037,9.01230397812239e-12,"LAML"
"OSMR",0.482191450734484,9.42111970544095e-12,"LAML"
"C4A",0.481644822248005,1.00184309667589e-11,"LAML"
"MPDZ",0.481159774790616,1.05791252780364e-11,"LAML"
"THSD7B",0.480546698566394,1.13315461343673e-11,"LAML"
"PREX2",0.480461526090674,1.14401039182272e-11,"LAML"
"APOE",0.480056183209173,1.19707326521669e-11,"LAML"
"ZNF423",0.479811586845605,1.2302411466361e-11,"LAML"
"MATN3",0.479664230624393,1.25065194128563e-11,"LAML"
"RHOJ",0.479125674612067,1.32808352867405e-11,"LAML"
"PLPP3",0.478085051786266,1.49110065042629e-11,"LAML"
"KCNJ8",0.478039744295692,1.49862272743016e-11,"LAML"
"PPFIA2",0.477800580235604,1.53894397614653e-11,"LAML"
"SYNPO2",0.477303823369048,1.6260869963758e-11,"LAML"
"FZD4",0.476762533051382,1.72649557897678e-11,"LAML"
"CSRNP3",0.476488536732226,1.77959038853494e-11,"LAML"
"FSTL1",0.475830488776583,1.91366259644081e-11,"LAML"
"EFS",0.47575951583755,1.92869536758061e-11,"LAML"
"NCKAP5",0.474780987652413,2.14801473828192e-11,"LAML"
"TDO2",0.474685813623431,2.17059438086327e-11,"LAML"
"PLOD2",0.472424788313381,2.78008272139923e-11,"LAML"
"FBLN1",0.472132749153175,2.87000533849372e-11,"LAML"
"ADAMTSL3",0.471275599954714,3.15053536838586e-11,"LAML"
"NXPE4",0.470978031232378,3.25400868388505e-11,"LAML"
"ARHGEF15",0.470036597895613,3.60355373259407e-11,"LAML"
"APLNR",0.469656720684854,3.75468275107041e-11,"LAML"
"FGF7",0.469193793081121,3.94717716210684e-11,"LAML"
"OLFM1",0.468408740473787,4.29570885797179e-11,"LAML"
"CD5L",0.467597438634695,4.68720388374964e-11,"LAML"
"COL4A2",0.467104937256666,4.94151223303317e-11,"LAML"
"LAMB1",0.466865568071566,5.06989633413172e-11,"LAML"
"ARHGAP28",0.466810871504211,5.09968334116931e-11,"LAML"
"CHST3",0.466686898220352,5.16782715021402e-11,"LAML"
"CFI",0.466622625193379,5.20350254255695e-11,"LAML"
"LGMN",0.466334954091527,5.36612544848825e-11,"LAML"
"SCNN1B",0.465909084318572,5.61595588371992e-11,"LAML"
"CXADR",0.464763363221027,6.34536970812718e-11,"LAML"
"LYVE1",0.462628046424217,7.95744441208476e-11,"LAML"
"LRRC32",0.462625848081587,7.95929281849512e-11,"LAML"
"IGFBP4",0.462470119870714,8.09129635690068e-11,"LAML"
"EPHA3",0.462439282739898,8.11768611115528e-11,"LAML"
"LIMCH1",0.461872439576009,8.61790579149915e-11,"LAML"
"MARK1",0.461840392317483,8.64706136362236e-11,"LAML"
"HOXD8",0.46145170687712,9.00837627920633e-11,"LAML"
"IL34",0.460094013608416,1.03889229552954e-10,"LAML"
"SLC7A2",0.459854211434564,1.06531881019928e-10,"LAML"
"COL11A1",0.4594605738811,1.1101165957211e-10,"LAML"
"SFRP1",0.458931900152732,1.17316348699566e-10,"LAML"
"TBX15",0.458638356514596,1.20965390612462e-10,"LAML"
"PCDH17",0.458449771634362,1.2336745864964e-10,"LAML"
"GLI3",0.45820516824298,1.2655198744061e-10,"LAML"
"GUCY1A2",0.456595316297593,1.49588049200942e-10,"LAML"
"C4B",0.456451868350626,1.51827402297453e-10,"LAML"
"PHYHIPL",0.456252769066732,1.54989413836068e-10,"LAML"
"NRXN3",0.454924597997388,1.77775414345755e-10,"LAML"
"FAT4",0.454351488598618,1.88580670677434e-10,"LAML"
"GPR4",0.454006966887979,1.95379471930515e-10,"LAML"
"ROR2",0.453799498308503,1.99587548878689e-10,"LAML"
"KCNA2",0.452817382729587,2.20728407940434e-10,"LAML"
"PDE1A",0.452235757341217,2.34254157551172e-10,"LAML"
"CCL2",0.451354911759447,2.56278267683045e-10,"LAML"
"BTNL9",0.451096489703585,2.63111394645205e-10,"LAML"
"EDNRB",0.451083056658836,2.63471368955979e-10,"LAML"
"MAGI1",0.450254129061565,2.86631549303517e-10,"LAML"
"CPZ",0.449836400724855,2.99037864058637e-10,"LAML"
"C6",0.449467762763114,3.10416733356015e-10,"LAML"
"PCDH19",0.449117182057178,3.21626366937196e-10,"LAML"
"TRIL",0.448268303024581,3.50415932631932e-10,"LAML"
"RSPO3",0.447076848845,3.95065501531871e-10,"LAML"
"HID1",0.445811830272002,4.48487785330634e-10,"LAML"
"TMEM98",0.444864600207417,4.93000485946459e-10,"LAML"
"CLMP",0.444512519982851,5.1061154980465e-10,"LAML"
"WASF3",0.444031023985838,5.35684176201683e-10,"LAML"
"FBXO17",0.443749279893657,5.50903296626148e-10,"LAML"
"FRAS1",0.443531647986665,5.62944736161955e-10,"LAML"
"MRO",0.442656172617344,6.14007862072298e-10,"LAML"
"LRIG3",0.44202914217688,6.53304185977629e-10,"LAML"
"DGKI",0.441028259096407,7.21118813300624e-10,"LAML"
"ADIPOQ",0.440837226789259,7.3481399815058e-10,"LAML"
"CCDC110",0.439849599782428,8.0972637726069e-10,"LAML"
"GPR78",0.439649900716346,8.25746688495414e-10,"LAML"
"GEM",0.439138617182503,8.68172287784422e-10,"LAML"
"CACNA2D1",0.438769594373399,9.0009485430688e-10,"LAML"
"GPX3",0.436947267140675,1.07511972181149e-09,"LAML"
"PDE10A",0.435773798058492,1.20477946979944e-09,"LAML"
"CD300LG",0.435746744386258,1.20794009144627e-09,"LAML"
"FIGN",0.435571254769632,1.22863759927578e-09,"LAML"
"CTTN",0.435376777875809,1.25197486294593e-09,"LAML"
"CCL18",0.435265391394924,1.26553360032361e-09,"LAML"
"WNK2",0.43513725553029,1.2813067312279e-09,"LAML"
"STAB2",0.433761447992911,1.46309200231145e-09,"LAML"
"PDLIM3",0.433457757051243,1.5064526092976e-09,"LAML"
"ALDH1A3",0.43303332176678,1.5691386030857e-09,"LAML"
"SOX17",0.432800297151271,1.60461862033665e-09,"LAML"
"PRICKLE2",0.432500247622473,1.65144668076468e-09,"LAML"
"FBN1",0.432310533709463,1.68173326061043e-09,"LAML"
"PDZRN4",0.431912124964264,1.74709306113424e-09,"LAML"
"AKAP12",0.43081073744495,1.94080158541044e-09,"LAML"
"PRRX1",0.430607428611807,1.97875825480992e-09,"LAML"
"ACSM5",0.429441818568283,2.21060359111459e-09,"LAML"
"HOXC10",0.429301487346949,2.24022507556465e-09,"LAML"
"KCNN3",0.426689668928876,2.86682965898002e-09,"LAML"
"GJA5",0.426179134513722,3.00768655388250e-09,"LAML"
"FAT1",0.42617000722201,3.01026457870363e-09,"LAML"
"NAV2",0.42547020419213,3.21440614043368e-09,"LAML"
"EDNRA",0.424833431653994,3.41172333586873e-09,"LAML"
"ST6GAL2",0.423763756046466,3.76977716142003e-09,"LAML"
"ADH1B",0.422258636164493,4.33556507705802e-09,"LAML"
"GALNT15",0.422247599278003,4.34000206279058e-09,"LAML"
"EFHD1",0.422042329298791,4.42332638724525e-09,"LAML"
"C1QTNF5",0.421833323740804,4.50975195415529e-09,"LAML"
"BMPER",0.421754507737249,4.54276416672079e-09,"LAML"
"RAMP2",0.421553722797905,4.6279201355205e-09,"LAML"
"MME",0.421366899109015,4.70853650296118e-09,"LAML"
"DLX5",0.421173132101749,4.79357954806254e-09,"LAML"
"ANGPTL4",0.420949842841047,4.89341763403367e-09,"LAML"
"LAMP3",0.420069144304398,5.30711615255809e-09,"LAML"
"P3H2",0.419717061891923,5.48177107759545e-09,"LAML"
"TRPM3",0.418694384222191,6.02109428928894e-09,"LAML"
"RNF180",0.418647646211078,6.04692697602223e-09,"LAML"
"PLAT",0.41838387544515,6.19473209143951e-09,"LAML"
"MOCS1",0.418205858462331,6.29644718349659e-09,"LAML"
"TSPAN6",0.41813014686466,6.34019358793329e-09,"LAML"
"NCKAP1",0.418028796866422,6.39921291049859e-09,"LAML"
"RERG",0.417842473077274,6.50910021570344e-09,"LAML"
"CRH",0.416149363151292,7.59464098092355e-09,"LAML"
"SPIC",0.415148476629742,8.31634051181207e-09,"LAML"
"TMEM35A",0.41485766955605,8.53813454128687e-09,"LAML"
"KITLG",0.414543577883226,8.78408956705678e-09,"LAML"
"MFRP",0.414276643530722,8.99847217950787e-09,"LAML"
"ITGAD",0.414002749947448,9.22368172023404e-09,"LAML"
"PABPC5",0.411864451253381,1.11785838292338e-08,"LAML"
"CNN3",0.410515663949343,1.26108813283372e-08,"LAML"
"NUGGC",0.409166369002619,1.42197698564068e-08,"LAML"
"NRXN1",0.408993936821563,1.44390975597093e-08,"LAML"
"HOXC6",0.408648307357299,1.48885769572021e-08,"LAML"
"PRRX2",0.408513712136459,1.50672333876519e-08,"LAML"
"NRP1",0.407958558415857,1.5826183482479e-08,"LAML"
"GPIHBP1",0.407936298534993,1.58573699534026e-08,"LAML"
"LGI4",0.407576161373453,1.63702268249907e-08,"LAML"
"EFNB2",0.406840052934371,1.74686254668895e-08,"LAML"
"PARM1",0.406633941717601,1.77886782955437e-08,"LAML"
"PCK1",0.406325439259034,1.8278296250964e-08,"LAML"
"GABRE",0.40610732476384,1.86322623520571e-08,"LAML"
"RNF152",0.405513770356847,1.96292384532431e-08,"LAML"
"KCNT2",0.404800924709196,2.08945340118233e-08,"LAML"
"NALCN",0.404378265890554,2.16814381000999e-08,"LAML"
"PTN",0.404356525521128,2.17226760383226e-08,"LAML"
"TEK",0.403615741070574,2.31738097652725e-08,"LAML"
"SYNDIG1",0.400916851911751,2.92912853669764e-08,"LAML"
"NFATC4",0.400841880092834,2.94816492625997e-08,"LAML"
"PDGFRL",0.400737845411663,2.97477801671728e-08,"LAML"
"POU6F2",0.400681549475637,2.9892752615162e-08,"LAML"
"HSPA12A",0.4006631118184,2.99403805399141e-08,"LAML"
"TSPAN12",0.400357839340261,3.07396455974326e-08,"LAML"
"CDH6",0.398847135212752,3.50066408067621e-08,"LAML"
"ARHGAP20",0.398571032320724,3.58457274088804e-08,"LAML"
"SELE",0.398510622534814,3.60318763099957e-08,"LAML"
"TMEM119",0.397928133879974,3.78751198118813e-08,"LAML"
"IGSF21",0.397491721011829,3.93151745953628e-08,"LAML"
"CXCL14",0.397357601538946,3.97682101511155e-08,"LAML"
"IGLL5",0.396747653075412,4.18926043778709e-08,"LAML"
"COL5A2",0.395818811701902,4.53385568102638e-08,"LAML"
"FAM149A",0.395750859422932,4.56010768500066e-08,"LAML"
"ATP1A2",0.39510230559344,4.81812535942453e-08,"LAML"
"DPF3",0.394738138633047,4.96909515343704e-08,"LAML"
"CCM2L",0.39470662662924,4.98237041623056e-08,"LAML"
"RBP1",0.394657239007407,5.00324484056019e-08,"LAML"
"MTUS1",0.394576925591854,5.03737008302251e-08,"LAML"
"CCL8",0.394238509143787,5.1836361631621e-08,"LAML"
"PLS3",0.394113187821767,5.23882945000143e-08,"LAML"
"CDH10",0.393905425018208,5.33157729699013e-08,"LAML"
"RAB3IL1",0.393780698848993,5.38801225619353e-08,"LAML"
"FNDC4",0.39286568995047,5.81993425793485e-08,"LAML"
"PKLR",0.392846287580099,5.82944368536331e-08,"LAML"
"TIMD4",0.392633828009254,5.93455509875305e-08,"LAML"
"STEAP2",0.39228864827235,6.10922034227844e-08,"LAML"
"WLS",0.392150916218601,6.18028375415803e-08,"LAML"
"ESRP1",0.392143281883246,6.1842458567894e-08,"LAML"
"JCHAIN",0.392098108039048,6.20774036466756e-08,"LAML"
"PTPN3",0.39198405416289,6.26744085682154e-08,"LAML"
"DMRTA1",0.391955811799177,6.28230903688427e-08,"LAML"
"PROS1",0.391792530814151,6.36893460698293e-08,"LAML"
"RAMP3",0.391605216800944,6.46972350285896e-08,"LAML"
"ADH1C",0.391598561124297,6.4733327873377e-08,"LAML"
"ARHGAP42",0.391550177434343,6.49962880441131e-08,"LAML"
"HOXC8",0.391236558163178,6.67258188248283e-08,"LAML"
"TSPO2",0.39080840645376,6.91584609950678e-08,"LAML"
"WWTR1",0.390730469189087,6.96103467955293e-08,"LAML"
"MYH10",0.390196652307759,7.2782552605468e-08,"LAML"
"MYO6",0.389912661726893,7.4526268425255e-08,"LAML"
"COL21A1",0.389850179378829,7.49152609599706e-08,"LAML"
"TSKU",0.389675702055616,7.6011843712923e-08,"LAML"
"GPR88",0.389371132288142,7.79630854769928e-08,"LAML"
"NDNF",0.38932471839565,7.82646290075862e-08,"LAML"
"EYA4",0.388562242048697,8.33815415238116e-08,"LAML"
"ADAMTSL1",0.388318179020691,8.50862070713605e-08,"LAML"
"HOXC9",0.388307913204159,8.51586371887459e-08,"LAML"
"MECOM",0.388196922571176,8.59455164238294e-08,"LAML"
"GLDN",0.388097197796712,8.66584739444082e-08,"LAML"
"DYNC1I1",0.387838013245446,8.85380993571063e-08,"LAML"
"TLL1",0.387694430354624,8.95961527734559e-08,"LAML"
"ABI3BP",0.387552123477662,9.06567718190521e-08,"LAML"
"NRP2",0.387110047089408,9.40289994599275e-08,"LAML"
"PLA2R1",0.385329139026378,1.08874088227948e-07,"LAML"
"HMCN1",0.384892437817174,1.12843853454719e-07,"LAML"
"MID1",0.384780991646614,1.13878964508994e-07,"LAML"
"NTN4",0.384118120403975,1.20226480485519e-07,"LAML"
"SDC3",0.383295467665955,1.28576821262075e-07,"LAML"
"PBX1",0.38321827010826,1.29388354539605e-07,"LAML"
"CLCN4",0.382882293399807,1.32977854322565e-07,"LAML"
"C1R",0.382504351047827,1.3712983386391e-07,"LAML"
"MOXD1",0.382096153595939,1.41753759542736e-07,"LAML"
"FAM167B",0.381991067200196,1.42968127066015e-07,"LAML"
"NES",0.381518017739777,1.485592505765e-07,"LAML"
"PON3",0.381267579667583,1.51603528003642e-07,"LAML"
"WNT5A",0.380953687043333,1.55503670597685e-07,"LAML"
"CLEC4M",0.380623760847899,1.59706650031145e-07,"LAML"
"EMP2",0.380427392312631,1.62259687769883e-07,"LAML"
"BPIFB1",0.379985805487134,1.68144557953034e-07,"LAML"
"PRTG",0.379537147615204,1.7433290928947e-07,"LAML"
"CIDEA",0.378973921354251,1.82410938090222e-07,"LAML"
"RGL1",0.378909628168966,1.83355547615782e-07,"LAML"
"CFH",0.378544497422138,1.88809679080617e-07,"LAML"
"PCOLCE",0.378325632500794,1.92153136179548e-07,"LAML"
"NPAS3",0.378159720859333,1.94725388751271e-07,"LAML"
"INHBB",0.378079727980046,1.95977336138089e-07,"LAML"
"RAB3B",0.377427497482152,2.06477032794279e-07,"LAML"
"COL22A1",0.37703716780279,2.13016173645186e-07,"LAML"
"NPR1",0.37696399838399,2.14263853453114e-07,"LAML"
"PKNOX2",0.376158884685923,2.28463172050359e-07,"LAML"
"SEC14L3",0.37613405655723,2.289150679443e-07,"LAML"
"REEP1",0.374090797164559,2.69187395445934e-07,"LAML"
"MKI67",0.373940860637568,2.72395745760108e-07,"LAML"
"TIMP3",0.373652599521651,2.78667126654159e-07,"LAML"
"NOTCH3",0.372172859126611,3.1309809518043e-07,"LAML"
"ACKR1",0.371910501866736,3.19613119149247e-07,"LAML"
"COL6A1",0.371607013232404,3.27311421424491e-07,"LAML"
"SPAAR",0.371080573108282,3.41087843174918e-07,"LAML"
"CNTN1",0.370921292844103,3.45364243067895e-07,"LAML"
"DMD",0.370673737879316,3.52112664825231e-07,"LAML"
"CYYR1",0.37062945992633,3.53332922408884e-07,"LAML"
"RUNX1T1",0.370347648674959,3.61194727488965e-07,"LAML"
"RORB",0.3703106605565,3.6223894242382e-07,"LAML"
