"gene","spearman_correlation","p_value","cancer_type"
"NRP1",0.385987973143575,3.00872480759642e-23,"KIRC"
"EMP1",0.385263201960959,3.68504916915808e-23,"KIRC"
"DESI2",0.385073643230639,3.88542661961235e-23,"KIRC"
"PCBD2",-0.384978410251671,3.99011840154793e-23,"KIRC"
"TRIM62",0.384797379460949,4.19686941783128e-23,"KIRC"
"COL6A1",0.384781852908308,4.21508686983361e-23,"KIRC"
"TAX1BP3",0.384275775422903,4.85359712031331e-23,"KIRC"
"ISLR",0.384143812685852,5.03523029780017e-23,"KIRC"
"KCNK6",0.384036915351811,5.18727140846444e-23,"KIRC"
"PEAK1",0.383756115444036,5.6085915818032e-23,"KIRC"
"FUT8",0.383381663725426,6.22341506748464e-23,"KIRC"
"ZFP69B",0.383091817462273,6.74460621157122e-23,"KIRC"
"F2R",0.382853449886173,7.20534572062854e-23,"KIRC"
"MAP4",0.382803500525674,7.30576124793082e-23,"KIRC"
"EPHB1",0.382620862646031,7.68483172624075e-23,"KIRC"
"FBLN2",0.38183839178699,9.54109767648828e-23,"KIRC"
"RCC2",0.381687325428409,9.94741148777181e-23,"KIRC"
"DUSP7",0.381441052011648,1.06467283621026e-22,"KIRC"
"ATP2B4",0.381433534982824,1.06688201980903e-22,"KIRC"
"CAPZB",0.381140085729993,1.15675377857376e-22,"KIRC"
"PRELP",0.381031684990188,1.19180988515e-22,"KIRC"
"MAP4K4",0.380771543951286,1.28027482994434e-22,"KIRC"
"DKK3",0.38065578170739,1.32169719346863e-22,"KIRC"
"IL13RA1",0.379514852256582,1.80771255289348e-22,"KIRC"
"STK38L",0.379463658698209,1.83323860794294e-22,"KIRC"
"SCARF2",0.379443362720384,1.84345678371804e-22,"KIRC"
"SPOCD1",0.379268298626599,1.93396100619147e-22,"KIRC"
"FMOD",0.378916600445317,2.1292454864955e-22,"KIRC"
"COL6A2",0.378824477961035,2.18353670130814e-22,"KIRC"
"ADAM23",0.378700939480424,2.25849323230371e-22,"KIRC"
"A2M",0.378640051546947,2.29636575755649e-22,"KIRC"
"BNIP2",0.37846568239901,2.40832756651653e-22,"KIRC"
"MFGE8",0.378465267666385,2.40860018647301e-22,"KIRC"
"PTGER2",0.378399454782988,2.45224984996496e-22,"KIRC"
"ECE1",0.378395799951732,2.45469663449443e-22,"KIRC"
"PLPPR4",0.37825492536557,2.55086681455532e-22,"KIRC"
"HOPX",0.378205800567999,2.58526978705082e-22,"KIRC"
"PDLIM5",0.378180242669996,2.60334918719579e-22,"KIRC"
"CTHRC1",0.377850271025394,2.84828475093548e-22,"KIRC"
"ROBO1",0.377738059929598,2.93665553096648e-22,"KIRC"
"TMEM43",0.3768854214946,3.70265859008565e-22,"KIRC"
"LOXL2",0.376857478884005,3.73084728243956e-22,"KIRC"
"CCDC71L",0.376623517842043,3.97533428887662e-22,"KIRC"
"PIGT",0.376595419706713,4.00574018493841e-22,"KIRC"
"TPBG",0.376449744872254,4.16709834642165e-22,"KIRC"
"ANKRD35",0.375955331741922,4.7640749850489e-22,"KIRC"
"COL11A1",0.375851443831672,4.89985800689223e-22,"KIRC"
"DNASE1",-0.375797940710813,4.97127057137378e-22,"KIRC"
"PHF19",0.375589693091588,5.25914103437907e-22,"KIRC"
"ITGBL1",0.374615641680682,6.83958197783591e-22,"KIRC"
"MICALL1",0.374519397790941,7.01914151272541e-22,"KIRC"
"ITPRIPL2",0.374171851851363,7.70714392007791e-22,"KIRC"
"HHIPL1",0.373801521538212,8.51355878936126e-22,"KIRC"
"MFAP4",0.373776767184669,8.57033883993783e-22,"KIRC"
"MTA2",0.373706081192931,8.73453971932046e-22,"KIRC"
"SULF2",0.373379323726171,9.53484798131152e-22,"KIRC"
"IL1RAP",0.373376057706751,9.54320187018582e-22,"KIRC"
"ACTR2",0.373231601149378,9.92001122440331e-22,"KIRC"
"MARCKS",0.373207157845304,9.98520731727754e-22,"KIRC"
