"gene","spearman_correlation","p_value","cancer_type"
"PAG1",0.414269754180228,0.000147378835487428,"ACC"
"DNAL4",0.413924390813357,0.000149460869700872,"ACC"
"MMP3",0.413858022963661,0.000149864066345727,"ACC"
"ANXA1",0.413770895983636,0.00015039490222606,"ACC"
"TWF1",0.413655774861346,0.000151098958119387,"ACC"
"GFOD1",0.413105751721513,0.000154504950751387,"ACC"
"BRI3",0.413003421835033,0.000155146385683374,"ACC"
"EHD4",0.412683640939781,0.000157166738297537,"ACC"
"CD58",0.4124533986952,0.000158636389872802,"ACC"
"ZNF697",0.41240223375196,0.000158964695883546,"ACC"
"UBE2E3",0.412069661620899,0.000161114007609163,"ACC"
"ATF7",0.411775463197268,0.000163037631069961,"ACC"
"SF3A3",0.411545220952687,0.00016455782607192,"ACC"
"HYOU1",0.411314978708106,0.000166091083209618,"ACC"
"THBS1",0.411059153991905,0.000167810145902721,"ACC"
"BTBD1",0.410688208153413,0.000170331941711175,"ACC"
"PI15",0.410623659531645,0.000170774314143286,"ACC"
"PDE4B",0.410547504559502,0.000171297590541806,"ACC"
"AFAP1L2",0.410445174673022,0.000172003047875525,"ACC"
"MAPK6",0.40988236029738,0.000175931171656675,"ACC"
"ARL4A",0.409831195354139,0.000176292343367255,"ACC"
"GLB1",0.409780030410899,0.000176654198390745,"ACC"
"GALNT5",0.409656000803917,0.000177534218957182,"ACC"
"NOTCH1",0.409626535581178,0.000177743875074607,"ACC"
"COL4A2",0.409524205694698,0.000178473764308805,"ACC"
"PAPPA",0.409460249515648,0.000178931346806311,"ACC"
"MRPL37",0.409434667044028,0.000179114682362496,"ACC"
"EDIL3",0.408897435140005,0.000183004947061208,"ACC"
"TM2D1",0.408296247056933,0.000187450562908586,"ACC"
"SEMA3C",0.408206708406262,0.000188121124313407,"ACC"
"DSC1",0.407804110113449,0.000191163607898401,"ACC"
"ADAMTS1",0.40760552032319,0.000192681009831906,"ACC"
"LAMTOR5",0.407388069314419,0.000194355248358293,"ACC"
"NDST4",0.406686267543773,0.000199850527330362,"ACC"
"GALNS",0.406479891571905,0.000201493516738273,"ACC"
"GFI1",0.406172901912464,0.00020396052873038,"ACC"
"KLHL38",0.405885389448977,0.000206296210015072,"ACC"
"TMED2",0.405750791130732,0.000207398094775,"ACC"
"NID1",0.404625162379447,0.00021682738877155,"ACC"
"BMP5",0.404326893571753,0.000219391249239281,"ACC"
"GEM",0.404267007776766,0.000219909366920815,"ACC"
"RPF1",0.403985600588945,0.000222359145977798,"ACC"
"CNTN1",0.403122407086227,0.000230031154710419,"ACC"
"ST6GALNAC4",0.40287276307347,0.000232294943092213,"ACC"
"RHOC",0.402565773414029,0.000235106835456781,"ACC"
"CRY1",0.402476234763358,0.000235932848201589,"ACC"
"FOXC2",0.402463443527548,0.000236051067668139,"ACC"
"FLNA",0.402309948697827,0.000237473957167961,"ACC"
"PARP12",0.402297157462017,0.000237592886641448,"ACC"
"NUP107",0.402284366226207,0.000237711870890244,"ACC"
"WRAP73",0.402054123981626,0.000239862979992895,"ACC"
"AFM",0.401961844505954,0.000240730143367984,"ACC"
"VASN",0.401939002859336,0.000240945234229063,"ACC"
"ZDHHC18",0.401542474549224,0.000244707462595372,"ACC"
"DR1",0.401452935898554,0.000245564439346658,"ACC"
"SYT11",0.401388979719504,0.000246178254099835,"ACC"
"CDC42",0.401286649833023,0.00024716329255024,"ACC"
"CKAP4",0.401056407588442,0.000249392892617872,"ACC"
"APOLD1",0.400736626693191,0.000252520241430494,"ACC"
"SNX32",0.400416845797939,0.000255683603563272,"ACC"
"ISLR",0.400186603553358,0.000257983733753574,"ACC"
"TMED3",0.400071482431068,0.000259140916543242,"ACC"
"LRRC47",0.399930778837157,0.000260561728851063,"ACC"
"GNB1L",0.399713327828386,0.000262771616794411,"ACC"
"ANKRD30B",0.399609802855253,0.000263829749709774,"ACC"
"A2M",0.399559832998666,0.000264341893456155,"ACC"
"C1orf174",0.399252843339224,0.000267508345523486,"ACC"
"CD68",0.399086557273694,0.000269238022511803,"ACC"
"MDFI",0.398984227387213,0.000270307540332378,"ACC"
