"gene","spearman_correlation","p_value","cancer_type"
"ZNF469",0.700172294305086,2.66994705115699e-24,"TGCT"
"LIN7A",0.699549517095299,3.04800603032875e-24,"TGCT"
"PDE7B",0.699524226650231,3.06441976117323e-24,"TGCT"
"ITGA5",0.699502097510797,3.07885284840598e-24,"TGCT"
"SLC51B",0.699189128253087,3.29025822844028e-24,"TGCT"
"FOXP4",0.698933062496779,3.47375748776116e-24,"TGCT"
"JDP2",0.698541060598232,3.7742703238705e-24,"TGCT"
"AGRN",0.698487318402464,3.81740765555244e-24,"TGCT"
"ZBED3",0.698228091340522,4.03236559074857e-24,"TGCT"
"CHSY3",0.698196478284188,4.05937849818835e-24,"TGCT"
"TCF7L2",0.698101639115184,4.14148623170074e-24,"TGCT"
"PLEKHA6",0.698057380836316,4.1803583059089e-24,"TGCT"
"SPRY1",0.697728605050439,4.48053840513588e-24,"TGCT"
"PITX2",0.697436142795314,4.76525624066654e-24,"TGCT"
"RTN4",0.697292344873024,4.91167795078317e-24,"TGCT"
"FERMT2",0.697286022261757,4.91821616913554e-24,"TGCT"
"GALNT10",0.696979375615314,5.24577311677081e-24,"TGCT"
"ITGA1",0.696720148553372,5.53928484686865e-24,"TGCT"
"PAMR1",0.696555760660433,5.73369439261638e-24,"TGCT"
"INS-IGF2",0.696178744263202,6.20517873323943e-24,"TGCT"
"CAPN1",0.695866596032344,6.624131961892e-24,"TGCT"
"ADAMTS9",0.695695885528138,6.86485601277156e-24,"TGCT"
"ANGPT2",0.695623175498569,6.96997208606972e-24,"TGCT"
"JUN",0.695228012294389,7.56944646008037e-24,"TGCT"
"MCAM",0.694883429980344,8.13323465626096e-24,"TGCT"
"GINM1",0.694668461197271,8.50559602490734e-24,"TGCT"
"CUL5",0.694554654194467,8.70944276581531e-24,"TGCT"
"VEZF1",0.694308072355059,9.16768056126879e-24,"TGCT"
"PKNOX2",0.694029877459316,9.71307358675933e-24,"TGCT"
"HOXA9",0.693987942146316,9.79799875023713e-24,"TGCT"
"ERGIC1",0.693852844343844,1.00765716187501e-23,"TGCT"
"WNT5A",0.693761166480474,1.02700192178557e-23,"TGCT"
"ALCAM",0.693663166005838,1.04808342029655e-23,"TGCT"
"ODAM",0.693625031344666,1.05640096312135e-23,"TGCT"
"HSPG2",0.693590455976268,1.06399809877245e-23,"TGCT"
"GAS2",0.693397616332629,1.10736282142629e-23,"TGCT"
"KCNA5",0.693340712831227,1.12048677671697e-23,"TGCT"
"TCF21",0.693056195324217,1.18842815673631e-23,"TGCT"
"S1PR1",0.692623096452436,1.29967134316044e-23,"TGCT"
"SULT1E1",0.69250532631784,1.33164618565036e-23,"TGCT"
"FOSL2",0.692044577521517,1.46431844574677e-23,"TGCT"
"BCHE",0.691836049554935,1.52854343890875e-23,"TGCT"
"CX3CL1",0.691677866068038,1.57909677900453e-23,"TGCT"
"SLIT3",0.691443929451164,1.65687717313509e-23,"TGCT"
"SPOP",0.691368058115962,1.68290057121658e-23,"TGCT"
"MCFD2",0.691307993308926,1.70378618931408e-23,"TGCT"
"EFNB1",0.691089863220219,1.78179266118296e-23,"TGCT"
"ADAMTS1",0.690682054793506,1.93713235112085e-23,"TGCT"
"POLRMT",-0.690438634259731,2.0361015435013e-23,"TGCT"
"ANXA9",0.690157278058355,2.15667895033158e-23,"TGCT"
"SMIM3",0.690157278058355,2.15667895033158e-23,"TGCT"
"DGCR6",-0.689831663578111,2.30497631111258e-23,"TGCT"
"TSPAN5",0.689623017406304,2.40520851521402e-23,"TGCT"
"LOXL4",0.689572436516169,2.43014341361493e-23,"TGCT"
"GALNT5",0.689545302681193,2.44362383732846e-23,"TGCT"
"BMP5",0.689488902993858,2.47187883175803e-23,"TGCT"
"HS3ST1",0.689373274261262,2.53081117298011e-23,"TGCT"
"SH3RF1",0.688741013134575,2.87824176233768e-23,"TGCT"
"ZBTB12",0.688655657882472,2.92858929015861e-23,"TGCT"
"UGT2A3",0.688638785366149,2.93864338053462e-23,"TGCT"
"SLC17A5",0.688358495152929,3.11069896605984e-23,"TGCT"
"DPP4",0.688209913788157,3.20587050772702e-23,"TGCT"
"NID2",0.687694620969907,3.55857062880331e-23,"TGCT"
"NFIX",0.687669330524839,3.57682700361604e-23,"TGCT"
"UBQLN2",0.687410103462897,3.76932809919523e-23,"TGCT"
"EVA1A",0.687331070822061,3.83001147967789e-23,"TGCT"
"EPAS1",0.687220425124891,3.91657961567403e-23,"TGCT"
"NR2C2AP",-0.687109779427721,4.00506459274108e-23,"TGCT"
"NAV2",0.686939068923515,4.14544095087267e-23,"TGCT"
"CLCF1",0.686929585006615,4.15337945757243e-23,"TGCT"
