"gene","spearman_correlation","p_value","cancer_type"
"FCER1G",0.594631305954923,9.40584793157702e-43,"BLCA"
"RUBCNL",0.594481948960245,9.98196716568917e-43,"BLCA"
"PIP4K2A",0.593946481952594,1.23500109640373e-42,"BLCA"
"NAV3",0.593681069028875,1.37223389190542e-42,"BLCA"
"ZFP92",0.593574909333737,1.43126361162168e-42,"BLCA"
"RFX8",0.593348457331934,1.56572325388351e-42,"BLCA"
"FCGR3A",0.592659054234115,2.0570338537558e-42,"BLCA"
"DDR2",0.592656096669864,2.05944077535761e-42,"BLCA"
"ADCY7",0.592482783404753,2.20547030041472e-42,"BLCA"
"EVA1A",0.592396126772197,2.28228783799458e-42,"BLCA"
"IGF2BP2",0.59170967610953,2.99225096559239e-42,"BLCA"
"ALPK2",0.591364775650702,3.42761940470396e-42,"BLCA"
"NEK6",0.591360239893269,3.43374431091285e-42,"BLCA"
"COL12A1",0.591328593955783,3.47678064631848e-42,"BLCA"
"TWIST1",0.591128218977775,3.76195984701543e-42,"BLCA"
"PPFIBP2",-0.590132259216236,5.56203079779281e-42,"BLCA"
"SLC16A1",0.589951256284073,5.97080139720124e-42,"BLCA"
"ARSB",0.589284473423675,7.75040234950965e-42,"BLCA"
"BAG2",0.588774737225008,9.45704069765521e-42,"BLCA"
"MS4A4A",0.588699910849456,9.73710698493377e-42,"BLCA"
"ITGA4",0.588501606166424,1.05197254968588e-41,"BLCA"
"COPZ2",0.587317545318519,1.66722328557017e-41,"BLCA"
"LRRC25",0.587211220883694,1.73744821545827e-41,"BLCA"
"HK3",0.586713167063818,2.10745018914802e-41,"BLCA"
"ZYX",0.586406615529197,2.37296898935238e-41,"BLCA"
"C1QC",0.586395081028618,2.38358185812272e-41,"BLCA"
"FMOD",0.586092817962162,2.67909548679295e-41,"BLCA"
"TPM1",0.58522299831593,3.74763947219562e-41,"BLCA"
"SNAI1",0.585129243529172,3.885470052788e-41,"BLCA"
"DACT1",0.585119779323568,3.89965963787384e-41,"BLCA"
"ARL4C",0.584330553303178,5.28278593678982e-41,"BLCA"
"TRAM2",0.584289295281875,5.36716631309523e-41,"BLCA"
"FAM167A",0.584227777945454,5.49546719923402e-41,"BLCA"
"FERMT2",0.583930246981799,6.1601966496625e-41,"BLCA"
"IFITM3",0.583657559557853,6.83910044203313e-41,"BLCA"
"SFRP2",0.58324498654951,8.00965720040481e-41,"BLCA"
"CD86",0.583035288039433,8.67863310714849e-41,"BLCA"
"SH2B3",0.582741454031092,9.71010091451657e-41,"BLCA"
"CTSB",0.582567401374918,1.03774519962096e-40,"BLCA"
"SIGLEC7",0.582452056369128,1.08445458742694e-40,"BLCA"
"COLEC12",0.582369983961161,1.11895287658589e-40,"BLCA"
"RFLNB",0.582173897451317,1.20584135150094e-40,"BLCA"
"SAMD10",-0.581914814822926,1.33097236859428e-40,"BLCA"
"LTBP2",0.5815928839542,1.50451320916528e-40,"BLCA"
"SUSD6",0.581283226977115,1.69253566844467e-40,"BLCA"
"SUGCT",0.581271640017665,1.70000590024142e-40,"BLCA"
"PODNL1",0.580846542615449,1.99786512996559e-40,"BLCA"
"CSF1",0.580576073364691,2.21372641837371e-40,"BLCA"
"OSBPL6",0.580575946941005,2.21383253449015e-40,"BLCA"
"ZNF692",-0.580395366188952,2.37066906425152e-40,"BLCA"
"VCAN",0.579948182474194,2.80804512766903e-40,"BLCA"
"CYBRD1",0.579266168157904,3.63357166755389e-40,"BLCA"
"TNFSF4",0.578346069919404,5.1394961002743e-40,"BLCA"
"SACS",0.578167433038641,5.49669519058147e-40,"BLCA"
"ANGPTL2",0.578067023732319,5.70815916779898e-40,"BLCA"
"ITGB2",0.577355138017092,7.45705758598431e-40,"BLCA"
"MYO5A",0.577244525114103,7.77279440859262e-40,"BLCA"
"SRCIN1",-0.57713657401894,8.09369565344701e-40,"BLCA"
"LILRB3",0.576637928686214,9.75483169150931e-40,"BLCA"
"PRKG1",0.576465502690379,1.04045082347951e-39,"BLCA"
